CODIGO_ANTERIOR,MUNICIPIO,PERSONA_PRESTADORA,NOMBRE_SISTEMA,ARO,FECHA_VISITA_1_2,CONCEPTO_1_2,FUNCIONARIO_1_2,IRCA_1_2,OBSERVACION_1_2,COMPONENTE_AFECTADO,INTERVENCION_SUGERIDA,HALLAZGO_CLAVE,FECHA_MUESTREO_1_7,IRCA_1_7,CODIGO_LABORATORIO_1_7,RESULTADO_1_7,ESTADO_MUESTRA_1_7,PUNTO_MUESTREO_1_7,TIPO_ANALISIS_1_7,SOPORTE_SISA,TOTAL_VISITAS_1_2,TOTAL_MUESTREOS_1_7
58941,SEVILLA,ADMINISTRACION COOPERATIVA SEVILLA E.S.P. LA CUCHILLA EL JARDIN,ADMINISTRACION COOPERATIVA SEVILLA E.S.P. LA CUCHILLA EL JARDIN,2,2026-06-11,FAVORABLE CON REQUERIMIENTOS,WILLIAM ALBERTO CARLOSAMA JIMENEZ,39.06,"ACUEDUCTO CON JUNTA DIRECTIVA ORGANIZADO, OPERATIVO TIEMPO COMPLETO SE CUENTA CON BOCATOMA Y TANQUE, SE REALIZA DESINFECCION CONSTANTE, SIN DETECCION DE TTO, SE REQUIEREGESTIONAR SISTEMA DE TRATAMIENTO COLECTIVO, ALGUNOS USUARIOS CON SOLUCIONES INDIVIDUALES, CERTIFICAR OPERARIO EN TRATAMIENTO DE AGUA PARA CONSUMO, DOTAR DE MANUAL DE OPERACION Y MANTENIMIENTO, DE REPARACION DE DAÑOS LIMPIEZA Y DESINFECCION.",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Captación / bocatoma",2026-06-03,54.13,20260603-8732-VIG,Aceptada,Cerrado,76736-8,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,4
61994,SEVILLA,ADMINISTRACION COOPERATIVA SEVILLA ESP-MANZANILLO,ADMINISTRACION COOPERATIVA SEVILLA ESP-MANZANILLO,2,2026-06-11,FAVORABLE CON REQUERIMIENTOS,WILLIAM ALBERTO CARLOSAMA JIMENEZ,22.93,"SE CUENTA CON BOCATOMA, DESARENADOR Y TANQUE DE ALMACENAMIENTO, SE REALIZA DESINFECCION CONSTANTE SE CUENTA CON JUNTA ADMINISTRADORA ORGANIZADA. SE REQUIERE GESTIONAR LA TOTALIDAD DE SOLUCIONES INDIVIDUALES PARA DAR COBERTURA AL 100% REGULAR SEGUIMIENTO AL USO Y OPERACION DE ESTAS SOLUCIONES , CONTINUAR OPERARIO MANUALES OPERACION Y MANTENIMIENTO.",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Captación / bocatoma",2026-06-03,48.54,20260603-8738-VIG,Aceptada,Cerrado,76736-7,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
61998,SEVILLA,ADMINISTRACION COOPERATIVA SEVILLA ESP-MORROAZUL,ADMINISTRACION COOPERATIVA SEVILLA ESP-MORROAZUL,2,2026-06-11,FAVORABLE CON REQUERIMIENTOS,WILLIAM ALBERTO CARLOSAMA JIMENEZ,24.00,"SE CUENTA CON BOCATOMA, DESARENADOR Y TANQUE DE ALMACENAMIENTO. DESINFECCION PERMANENTE, JUNTA ORGANIZADA, LEGALIZADA SE REQUIERE GESTIONAR SISTEMA DE TRATAMIENTO COLECTIVO O INDIVIDUAL QUE GARANTICE CALIDAD DE AGUA, CERTIFICAR OPERARIO, REALIZAR MANTENIMIENTO DE RED, DOCUMENTAR MANUALES",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Captación / bocatoma",,,,,,,,Visita 1.2,1,0
58793,SEVILLA,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO RURAL LA MARIA LA ESTRELLA,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO RURAL LA MARIA LA ESTRELLA,2,2026-01-28,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,33.69,"EL ACUEDUCTO PRESENTA RIESGO POR DESCARGA DE AGUA RESIDUALES BARRIO ALTO LA CRUZ DE SEVILLA. SE DEBE GESTIONAR CONTROL DE ESTE VERTIMIENTO ANTE LA ALCALDIA, CONTINUAR DESINFECTANDO EL AGUA MIENTRAS LA TURBIEDAD LO PERMITA. NO CONSUMIR EL AGUA DE FORMA DIRECTA. GESTIONAR SISTEMA DE TRATAMIENTO COLECTIVOS O INDIVIDUALES, CERTIFICAR EN COMPETENCIAS LABORALES. DOCUMENTAR PROCESOS.",Tratamiento,Tratamiento / filtración,tratamiento. También menciona: Gestión administrativa,2026-04-27,23.25,20260427-7965-VIG,Aceptada,Cerrado,76736-1,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
115587,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA ALTO DEL RECREO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA ALTO DEL RECREO,2,2026-02-11,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,60.15,"VALLECAUCANA DE AGUAS CONSTRUYO PTAR COMPACTA CON PRECIOS CONVENCIONALES PARA EL TRATAMIENTO DEL AGUA. SIN EMBARGO NO SE APLICA LOS QUIMICOS NECESARIOS PARA SU OPTIMO FUNCIONAMIENTO, NO SE REALIZA DESINFECCIÓN SE RECOMIENDA: INICIAR PROCESO DE DESINFECCIÓN Y COAGULAMIENTO SE REQUIERE. CERTIFICAR OPERARIO EN COMPETENCIAS LABORALES CONTAR CON MANUALES DE MANTENIMIENTO DEL SISTEMA, REALIZAR AUTOCONTROL A PROCESOS",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Operación y mantenimiento",2026-05-13,56.73,20260513-8327-VIG,Aceptada,Cerrado,76736-1,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
58792,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA EL VENADO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA EL VENADO,2,2026-02-12,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,24.00,"ACUEDUCTO CON JUNTA ORGANIZADA Y LEGALIZADA. SE CUENTA CON BOCATOMA, DESARENADOR Y TANQUE CON CASETA. EN BUEN ESTADO. SE REALIZA LA DESINFECCION DEL AGUA DE FORMA CONTINUA. LA TURBIENDAD ES UN FACTOR QUE AFECTA LA CALIDAD DEL AGUA, SE RECOMIENDA DAR PRIORIDAD AL USO DE CONSUMO PARA GESTIONAR SISTEMA COLECTIVO QUE GARANTICE LA CALIDAD DEL AGUA. SE RECOMIENDA EVALUAR SISTEMA INTRADOMICILIARIO",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-03-24,51.79,20260324-7406-VIG,Aceptada,Cerrado,2,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
103481,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA FLORESTA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA FLORESTA - ASUAFLORESTA,2,2026-03-25,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,94.57,"EL ACUEDUCTO SOLO CUENTA CON BOCATOMA, DESARENADOR Y TANQUE DE ALMACENAMIENTO, NO SE REALIZA NINGUN TRATAMIENTO AL AGUA DE CONSUMO, SE REQUIERE GESTIONAR SOLUCIONES PARA EL TRATAMIENTO DEL AGUA A NIVEL COLECTIVO O INDIVIDUAL QUE GARANTICE LA CALIDAD DEL AGUA SUMINISTRADO.",Tratamiento,Tratamiento / filtración,"tratamiento. También menciona: Captación / bocatoma, Tanque / almacenamiento",,,,,,,,Visita 1.2,1,0
65145,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA CRISTALINA Y PURNIO - AGUA PORVENIR PURNIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA CRISTALINA Y PURNIO - AGUA PORVENIR PURNIO,2,2026-02-11,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,25.70,"LA UESVALLE Y LA FUNDACION CELSIA DONARON 17 PARA EL TRATAMIENTO DEL AGUA A NIVEL DE LA VIVIENDA. ADECUADAMENTE SE INICIO EL PROCESO DE DESINTEFCCION PARA GARANTIZAR LA CALIDAD DEL AGUA YA QUE SE CAPTA DIRECTAMENTE DE NACIMIENTO. SE REQUIERE: REALIZAR LA DESINFECCION DE FORMA CONSTANTE, O GESTIONAR LOS FILTROS FALTANTES PARA GARANTIZAR EL 100% DE COBERTURA . GARANTIZAR OPERACION DE ESTRUCTURA",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Operación y mantenimiento",2026-06-03,0.00,20260603-8734-VIG,Aceptada,Cerrado,76736,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
113676,SEVILLA,"ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LAS BRISAS BAJO SAN MARCOS Y LA MILONGA ""ASUABRISAS""","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LAS BRISAS BAJO SAN MARCOS Y LA MILONGA ""ASUABRISAS""",2,,,,,,Sin dato,Sin observación técnica,Sin observación para clasificar,2026-03-24,21.58,20260324-7402-VIG,Aceptada,Cerrado,2,Fisicoquimico y Microbiologico,Muestreo 1.7,0,1
59786,SEVILLA,ASOCIACION DE USUARIOS JUNTA ADMINISTRADORA ACUEDUCTO VEREDA SAN ANTONIO,ASOCIACION DE USUARIOS JUNTA ADMINISTRADORA ACUEDUCTO VEREDA SAN ANTONIO,2,2026-03-25,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,34.10,ESTE SISTEMA SOLO REALIZA DESINFECCION. POR SU TAMAÑO DE POBLACION BENEFICIARIA. SE REQUIERE: DISEÑO Y CONSTRUCCION DE PLANTA DE TRATAMIENTO QUE GARANTICE LA CALIDAD DEL AGUA. SE DEBE REALIZAR EDUCACION PARA EL USO EFICIENTE Y AHORRO DEL AGUA Y LA INSTALACION DE MICROMEDICION. SE REQUIERE LA INSTALACION DE VALVULAS DE PURGA Y LA OPERACION DE HIDRANTE PARA LIMPIEZA.,Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Red / conducción",2026-06-03,0.00,20260603-8730-VIG,Aceptada,Cerrado,76736-2,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
58645,SEVILLA,ASOCIACION DE USUARIOSA DEL ACUEDUCTO DE LA VEREDA BUENOS AIRES AGUAVIVA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA BUENOS AIRES -VALLEJUELO,2,2026-06-18,FAVORABLE CON REQUERIMIENTOS,WILLIAM ALBERTO CARLOSAMA JIMENEZ,0.00,"SE CUENTA CON PLANTA RIME QUE ABASTECE 3 LOCALIDADES, SE REALIZA DESINFECCION Y SE GARANTIZALA CALIDAD DEL AGUA DE ACUERDO A LOS RESULTADOS DE MUESTRA DE LA UESVALLE. SE REQUIERE: CONTAR CON EQUIPOS DE TURBIEDAD, COLOR, PH Y REALIZAR AUTOCONTROL TOTAL AL AGUA EN TURBIEDAD Y A LOS PROCESOS, CERTIFICAR FONTANERO EN OPERACION O PATABILIZACION DEL AGUA, UBICAR TAPA HERMETICA EN TANQUE CON CONTACTO DE CLORO, GESTIONA TANQUE DE ALMACENAMIENTO PARA CITA LOCALIDAD",Desinfección,Desinfección / cloración,"cloro, desinfeccion, desinfección. También menciona: Tanque / almacenamiento, Operación y mantenimiento",2026-05-13,0.00,20260513-8323-VIG,Aceptada,Cerrado,76736-1,Fisicoquimico,Visita 1.2 + muestreo 1.7,1,2
113659,SEVILLA,JUNTA ADMINISTRADORA ACUEDUCTO DE TOTORO ACUATOTORO,JUNTA ADMINISTRADORA ACUEDUCTO DE TOTORO ACUATOTORO,2,2026-03-26,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,54.13,"SE CUENTA CON BOCATOMA, DOS DESARENADORES Y DOS TANQUES DE ALMACENAMIENTO, FILTROS TIPO ECOFIL EN EL 100% DE LOS USUARIOS COMO TRATAMIENTO AL AGUA DE CONSUMO DIRECTO. SE REQUIERE: REALIZAR CONTROL AL USO Y MANTENIMIENTO DE LA SOLUCIÓN INDIVIDUAL Y LLEVAR REGISTROS.",Tratamiento,Tratamiento / filtración,"tratamiento, filtro. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-04-27,0.00,20260427-7961-VIG,Aceptada,Cerrado,76736,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
58938,SEVILLA,JUNTA ADMINISTRADORA DEL ACUEDUCTO ESTACION CAICEDONIA,JUNTA ADMINISTRADORA ACUEDUCTO ESTACION CAICEDONIA,2,2026-03-06,DESFAVORABLE,WILLIAM ALBERTO CARLOSAMA JIMENEZ,20.17,"SE CUENTA CON BOCATOMA, DESARENADA, DOS TANQUES DE ALMACENAMIENTO Y SOLUCIONES INDIVIDUALES DE APROXIMADAMENTE EL 80% DE OS USUARIOS. SE REALIZA DESINFECCIION DE FORMA INTERMITENTE, YA QUE NO SE CUENTA CON SISTEMAS COLECTIVOS DE TRATAMIENTO. SE REQUIERE GESTIONAR LA TOTALIDAD DE COBERTURA DE SOLUCIONES INDIVIDUALES O SISTEMA COLECTIVO. REALIZAR MONITOREO A LOS FILTROS PARA GARANTIZAR SU OPERACION Y MANTENIMIENTO",Tratamiento,Tratamiento / filtración,"tratamiento, filtro, soluciones individuales. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-05-13,55.85,20260513-8322-VIG,Aceptada,Cerrado,76736-2,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
108873,TORO,ACUEDUCTO RURAL VDA VENTAQUEMADA SISTEMA # 2 EL ROBLE LA SIBERIA,SISTEMA # 2 EL ROBLE,1,2026-06-18,DESFAVORABLE,SAIR HAIRTON IBARGUEN RENTERIA,81.48,"DURANTE LA VISITA AL SISTEMA DE ABASTO DE VENTAQUEMADA SISTEMA #2 SE TOMA COMO REFERENCIA LA FINCA BELLAVISTA, DONDE SE TOMA CON PAPELETA DPS PARA VER SI EXISTE PRESENCIA DE CLORO NO ARROJA NINGUN INDICADOR DE CLORO, LO QUE SIGNIFICA QUE NO SE ESTA CLORANDO, ESTA VISITA SE REALIZA CON BASE A INFORMACION SUMINISTRADA POR LOS SUSCRIPTORES DEL SISTEMA#2 LAS ESTRUCTURAS PRESENTAN DETERIORO POR FALTA DE MANTENIMIENTO, ES NECESARIO ESTUDIAR LA POSIBILIDAD DE REALIZAR GESTION PARA OBTENER DISPOSITIVOS INTRADOMICILIARIOS PARA EL TRATAMIENTO DEL AGUA A NIVEL HOGAR. EL ACUEDUCTO DEBE ELABORAR PLAN DE ACCION Y/O CUMPLIMIENTO DE ACUERDO A LOS ITEMS VALORADOS NEGATIVAMENTE PLAZO 30 DIAS. SE HACE LLAMADO RESPETIVO AL FUNCIONARIO POR VIA CELULAR EL NUMERO 3011060162, PERO ESTE NO CONTESTA, SE VISITA LA VIVIENDA PERO NO ESTA POR ESA RAZON LA VISITA SE HACE CON MIEMBROS DE LA COMUNIDAD DEL SECTOR DEL ROBLE SISTEMA #2",Desinfección,Desinfección / cloración,"cloro. También menciona: Tratamiento / filtración, Operación y mantenimiento",,,,,,,,Visita 1.2,1,0
107946,TORO,ACUEDUCTO RURAL VENTA QUEMADA BUENA VISTA.,ACUEDUCTO RURAL VENTA QUEMADA,1,2026-02-18,DESFAVORABLE,SAIR HAIRTON IBARGUEN RENTERIA,77.82,"DURANTE LA VISITA, EL SISTEMA DE ABASTO EL SEÑOR FONTANERO MANIFESTO NUEVAMENTE SU INTENSION COMO QUEDO REGISTRADO EN EL ACTA ANTEIROR ·0221 SU INTENCION DE ENTREGAR EL CARGO COMO FONTANERO TODA VEZ QUE NO RECIBE APOYO DE LA POBLACION BENEFICIARIA DEL SISTEMA. SE EVIDENCIA ABANDONO DE LAS ESTRUCTURAS, NO SE ESTA REALIZANDO DESINFECCION DEBIDO A LOS COSTOS, ES NECESARIO QUE COMO COMUNIDAD SE ORGANICEN PARA CUMPLIR LOS ROLES QUE NECESITA EL SISTEMA DE ABASTO Y ASI ESTUDIAR LA POSIBILIDAD DE ADQUIRIR DISPOSITIVOS PARA EL TRATAMIENTO DEL AGUA A NIVEL DOMICILIARIO. NOTA:DECRETO DEPARTAMENTAL 0294/2016, NO SE EVIDENCIA CRIADERO DE VECTORES.",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Protección sanitaria / fuente",2026-03-17,79.16,20260317-7284-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
93954,TORO,ACUEDUCTO RURAL VENTA QUEMADA EL ROBLE SISTEMA # 2,ACUEDUCTO RURAL VENTA QUEMADA,1,,,,,,Sin dato,Sin observación técnica,Sin observación para clasificar,2026-03-17,87.76,20260317-7278-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Muestreo 1.7,0,1
110432,TORO,ACUEDUCTO RURAL VEREDA BOLIVAR,ACUEDUCTO RURAL BOLIVAR,1,2026-01-27,DESFAVORABLE,EDWARD RAUL JAIMES VERA,65.32,NO HAY JUNTA ADMINISTRADORA DEL AGUA CONFORMADA A LA FECHA LO QUE SE REFLEJA EN EL ESTADO DEL SISTEMA Y LA CALIDAD DEL AGUA SUMINISTRADA. SE RECOMIENDA ORGANIZAR UNA JUNTA QUE ADMINISTRE EL SISTEMA Y MEJORE LAS CONDICIONES DE OPERACIÓN Y MANTENIMIENTO DEL MISMO DESIGNANDO UN FONTANERO QUE REALICE LAS ACTIVIDADES DE OPERACIÓN Y MANTENIMIENTO DE LA INFRANESTRUCTURA ASÍ COMO GESTIONAR LA ENTREGA DE SOLUCIONES INIVIDUALES PARA EL TRATAMIENTO DEL AGUA. DECRETO DEPARTAMENTAL 0294/2016 NO HAY CRIADEROS DE VECTORES,Tratamiento,Tratamiento / filtración,"tratamiento. También menciona: Protección sanitaria / fuente, Operación y mantenimiento",,,,,,,,Visita 1.2,1,0
88219,TORO,ACUEDUCTO RURAL VEREDA LA QUIEBRA,ACUEDUCTO RURAL LA QUIEBRA,1,2026-03-16,DESFAVORABLE,SAIR HAIRTON IBARGUEN RENTERIA,88.03,"DURANTE LA VISITA AL SISTEMA DE ABASTO SE EVIDENCIA QUE NO SE ESTA REALIZANDO DESINFECCION, ES NECESARIO ESTUDIAR LA POSIBILIDAD DE ADQUIRIR DISPOSITIVOS INTRADOMICILIARIOS PARA EL TRATAMIENTO DEL AGUA A NIVEL HOGAR CON EL FIN DE GARANTIZAR AGUA DE CALIDAD. DAR CUMPLIMIENTO A LOS ITEM`S VALORADOS NEGATIVAMENTE EN LA PRESENTA ACTA GARANTIZADANDO DE ESTA MANERA MEJORAR LOS INDICADORES DE IRCA, IRABA Y BPS ES NECESARIO NEGATIVAMENTE 30 DIAS PARA LA ELABORACION Y PRESENTACION.",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración",2026-03-17,87.76,20260317-7277-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
88260,TORO,ASOCIACION CIVICA JUNTA ADMINISTRADORA DEL ACUEDUCTO CGTO SAN FRANCISCO,CORREGIMIENTO SAN FRANCISCO,1,2026-01-27,DESFAVORABLE,SAIR HAIRTON IBARGUEN RENTERIA,85.89,"DURANTE EL RECORRIDO SE EVIDENCIA QUE EL ACUEDUCTO NO CUENTA CON PTAP, LO CUAL REPRESENTA UN RIESGO PARA LA POBLACION QUE ABASTECE DEL AGUA ES NECESARIO TENER EN CUENTA EL GRAN NUMERO DE SUSCRIPTORES Y LA POBLACION QUE SE ENCUENTRA EN RIESGO ES IMPORTANTE PRESENTAR PLAN DE MEJORAMIENTO TENIENDO EN CUENTA LOS ITEMS VALORADOS NEGATIVAMENTE EN EL PRESENTA ACTA.",Tratamiento,Tratamiento / filtración,ptap. También menciona: Gestión administrativa,,,,,,,,Visita 1.2,1,0
92057,TORO,ASOCIACION DE LA JUNTA ADMINISTRADORA DEL ACUEDUCTO RURAL COLECTIVO DE PATIO BONITO- LA ROBLEDA-SABANAZO,ACUEDUCTO RURAL PATIO BONITO,1,2026-06-18,DESFAVORABLE,EDWARD RAUL JAIMES VERA,80.29,"SE DEBE ELABORAR Y PRESENTAR UN PLAN DE CUMPLIMIENTO EN EL QUE SE DESCRIBAN LAS ACCIONES A IMPLEMENTAR PARA MEJORAR LA CALIFICACIÓN DE LOS ÍTEMS DE LA PRESENTA ACTA CALIFICADOS CON 2, 4 O 10 PUNTOS PARA LLEVARLOS A CERO (0) Y ASÍ MEJORAR EL CONCEPTO SANITARIO ASÍ COMO EL VALORR DE LOS INDICADORES DE IRABA, BPS E IRCA Y POR CONSIGUIENTE LA CALIDAD DEL AGUA SE DEBE REHABILITAR EL PROCESO DE DESINFECCIÓN EN EL SISTEMA PARA LAS ÉPOCAS DE VERAADO MIENTRAS SE GESTONA LA IMPLEMENTACIÓN DE UN SISTEMA DE TRATAMIENTO COLECTIVO O SOLUCIONES INDIVIDUALES DE TRATAMIENTO, NO OLVIDAR QUE EL PLAN DE MEJORAMIENTI SE DEBE PRESENTAR EN UN PLAZO DE TREITA (30) DÍAS. NOTA: DECRETO DEPARTAMENTAL 0294/2016 NO HAY PRESENCIA DE VECTORES",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Protección sanitaria / fuente",2026-03-17,80.29,20260317-7292-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
96307,TORO,JUNTA DE ACCION COMUNAL DE LA VEREDA PAN DE AZUCAR (LA ESTRELLA),ACUEDUCTO PAN DE AZUCAR,1,2026-01-27,DESFAVORABLE,SAIR HAIRTON IBARGUEN RENTERIA,57.30,"ES NECESARIO DAR CUMPLIMIENTO A LOS ITEM`S VALORADOS NEGATIVAMENTE EN LA PRESENTE ACTA, CON EL FIN DE MEJORAR LA CALIDAD DEL AGUA QUE SE SUMINISTRAN ES IMPORTANTE ADELANTAR GESTIONAR PARA ADQUIRIR DISPOSITIVOS PARA EL TRATAMIENTO DEL AGUA A NIVEL DOMICILIARIO FILTROS REALIZAR MANTENIMIENTO A LAS UNIDADES EXISTENTES DEL SISTEMA DE ABASTO Y DOCUMENTAR LAS ACTIVIDADES DE OPERACION Y MANTENIMIENTO.",Tratamiento,Tratamiento / filtración,"tratamiento, filtro. También menciona: Operación y mantenimiento",,,,,,,,Visita 1.2,1,0
96126,TORO,JUNTA DE ACCION COMUNAL LA CAYETANA,ACUEDUCTO RURAL LA CAYETANA,1,2026-05-16,FAVORABLE CON REQUERIMIENTOS,SAIR HAIRTON IBARGUEN RENTERIA,7.75,"DURANTE LA VISITA SE LOGRA ESTABLECER QUE LA VDA SE ABASTECE DE LA COMPRA DE AGUA POR BLOQUE A ACUAVALLE SA, POR ESO MUCHOS DE LOS ASPECTOS CONTEMPLADOS EN LA PRESENTE ACTA ES SOLO RESPONSABLE DESDE EL MACROMEDIDOR HACE LAS REDES DE ABASTO DE LA VDA, ES IMPORTANTE CUMPLIR CON ALGUNAS PARAMETROS COMO LLEVAR REGISTRO DE OPERACION Y MANTENIMIENTO DE LAS REDES, SE ORIENTA SOBRE EL DECRETO 960/2025 PARA LA CONFORMACION DE LA JUNTA ES NECESARIO ELABORAR PLAN DE ACCION DE ACUERDO A LOS ITEMS VALORADOS NEGATIVAMENTE EN LA PRESENTE ACTA #0881 DE 16-05-2026 PLAZO 30 DIAS PARA ELABORACION Y PRESENTACCION.",Red de distribución,Red / conducción,"red. También menciona: Operación y mantenimiento, Gestión administrativa",,,,,,,,Visita 1.2,1,0
113599,TRUJILLO,ACUEDUCTO COLECTIVO RURAL CAMPESINO ALTO Y BAJA CRISTALINA,ACUEDUCTO COLECTIVO RURAL CAMPESINO ALTO Y BAJA CRISTALINA,2,2026-06-10,FAVORABLE CON REQUERIMIENTOS,DIANA GIMENA MARTINEZ GONZALEZ,0.00,"SE REALIZA VISITA AL ACUEDUCTO ALTA CRISTALINA SE EVIDENCIA QUE CUENTA CON 6 TANQUES DE ALMACENAMIENTO LOS CUALES SE CUENTA CON TRES SISTEMAS DE CLORACIÓN EN TANQUES (CASAS VIEJAS, ALTA CRISTALINA, Y CASA MELANEA); SE RECOMIENDA IMPLEMENTAR PUNTOS DE MUESTREO, PLAN DE MUESTREO DE LA CALIDAD DE AGUA, LLEVAR CONTROL DE OPERACIÓN Y MANTENIMIENTO.",Desinfección,Desinfección / cloración,"cloracion, cloración. También menciona: Tanque / almacenamiento, Operación y mantenimiento",2026-05-26,57.55,20260526-8552-VIG,Aceptada,Cerrado,76828-1,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
60384,TRUJILLO,AGUASALUD VENECIA,AGUASALUD VENECIA,2,2026-05-14,FAVORABLE CON REQUERIMIENTOS,DIANA GIMENA MARTINEZ GONZALEZ,0.00,"EN EL MOMENTO DE LA VISITA SE OBSERVA MEJORAS EN PLANTA DE TRATAMIENTO CONSTRUCCION DE BATERIAS SANITARIAS, MEJORAS EN CASETA DE CLORACION, SE RECOMIENDA LIMPIEZA Y DESINFECCION DE LA PLANTA, CERTIFICAR FONTANERO CAMBIAR MACROMEDIDAS, INSTALANDO PLANTA, INSTALAR SISTEMA DE TRATAMINENTO DE LODOS.",Desinfección,Desinfección / cloración,"cloracion, cloración, desinfeccion, desinfección. También menciona: Tratamiento / filtración, Operación y mantenimiento",2026-02-17,0.00,20260217-6753-VIG,Aceptada,Cerrado,76828-3,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
113466,TRUJILLO,ASOCIACIÓN DE ACUEDUCTO MANANTIAL DE VIDA - MARACAIBO,ASOCIACIÓN DE ACUEDUCTO MANANTIAL DE VIDA - MARACAIBO,2,2026-03-05,DESFAVORABLE,DIANA GIMENA MARTINEZ GONZALEZ,56.73,"EN EL MOMENTO DE LA VISITA SE OBSERVA QUE SI CUENTA CON BOCATOMA DESARENADOR, TANQUE DE ALMACENAMIENTO , SE ENTREGO TANQUE DE ALMACENAMIENTO NUEVO DE 23 CM INSTALADO Y EN FUNCIONAMIENTO, SE CUENTA CON TINA DE 500L Y SUSTEMA DE CLORACION IMPLEMENTADO CON FUNCIONALIDAD INTERMITENTE SE RECOMIENDA PONER EN OPERACION PROCESO DE CLORACION DOTAR FONTANERO EN ELEMENTOS DE PROTECCION PERSONAL.",Desinfección,Desinfección / cloración,"cloracion, cloración. También menciona: Captación / bocatoma, Tanque / almacenamiento",,,,,,,,Visita 1.2,1,0
