CODIGO_MUESTRA,TIPO_SERVICIO_FICHA,FECHA_TOMA_MUESTRA,NUMERO_ACTA,TIPO_MUESTRA,PUNTO_MUESTREO,LUGAR_TOMA_MUESTRA,DIRECCION,DEPARTAMENTO_PUNTO_MUESTREO,MUNICIPIO_PUNTO_MUESTREO,TIPO_LUGAR,CORREGIMIENTO_VEREDA,BARRIO,TIPO_FUENTE,NOMBRE_FUENTE,DEPARTAMENTO_ACUEDUCTO,MUNICIPIO,TIPO_ENTIDAD_PRESTADOR,PRESTADOR,TELEFONO_PRESTADOR,DIRECCION_PRESTADOR,ENTIDAD_REMITE_FICHA,MUESTRA_TOMADA_POR,OBSERVACIONES_FICHA,FECHA_FILTRO_RECEPCION_FICHA,ARO_FICHA,ARCHIVO_FICHA,LOTE_FICHA,RUTA_ARCHIVO_FICHA
20260420-7779-VIG,VIGILANCIA RUTINARIA,20/04/2026,00827,Agua tratada,0003,salida filtro bioarena,la bodega FILTRO BIOARENA #3 donde la señora lucely gonzalez,76 - VALLE DEL CAUCA,76863 - VERSALLES,RURAL,la bodega,,QUEBRADA,el jigual,76 - VALLE DEL CAUCA,76863 - VERSALLES,ACUEDUCTO,ACUEDUCTO RURAL VEREDA LA BODEGA EL JIGUAL,3117407027,VEREDA LA BODEGA EL JIGUAL,UESVALLE - ARO CARTAGO,oscar armando rios,,20/04/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260420-7781-VIG,VIGILANCIA RUTINARIA,20/04/2026,00556,Agua tratada,1304,grifo# 1304 ESCUELA,escuela nicolas barrero vereda matecaña,76 - VALLE DEL CAUCA,76250 - EL DOVIO,URBANO,,SD,RÍO,el dovio,76 - VALLE DEL CAUCA,76250 - EL DOVIO,ACUEDUCTO,ACUAVALLE S.A ESP - EL DOVIO,3135320632,CALLE 8 # 7 - 51,UESVALLE - ARO CARTAGO,luz mila villada correa,,20/04/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260420-7783-VIG,VIGILANCIA RUTINARIA,20/04/2026,00555,Agua cruda,0002,GRIFO#0002 ESCUELA,ESCUELA MARCO FIDEL SUARES,76 - VALLE DEL CAUCA,76863 - VERSALLES,RURAL,CORREGIMIENTO LA CRISTALINA EL DIAMANTE,,QUEBRADA,LOS CHORROS,76 - VALLE DEL CAUCA,76863 - VERSALLES,ACUEDUCTO,JUNTA ADMON ACUEDUCTO LA CRISTALINA EL DIAMANTE,3148321654,VEREDA EL DIAMANTE LA CRISTALINA,UESVALLE - ARO CARTAGO,LUZ MILA VILLADA CORREA,,20/04/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260420-7784-VIG,VIGILANCIA RUTINARIA,20/04/2026,02419,Agua tratada,76890-2,grifo instalado en punto fijo,vuelta el largo,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,los planes,,QUEBRADA,montenegro,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,JUNTA ADMINISTRADORA ACUEDUCTO LOS PLANES,3113648762,VEREDA LOS PLANES,UESVALLE - ARO TULUÁ,carlos ivan erazo,representante legal claudia patricia messa se toma muestra de fisico quimico en frascon ambar de 1000 cc se realiza analisis de color aparente: 1 noche anterior y madrugada lluvias en el sector,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7785-VIG,VIGILANCIA RUTINARIA,20/04/2026,02422,Agua tratada,3,grifo lavadero,finca la mariela,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,puente tierra-la virginia,,QUEBRADA,bAlso 1,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ASOCIACION COMUNITARIA ADMINISTRADORA ACUEDUCTO PUENTETIERRA LA VIRGINIA,3136935051,VEREDA LA VIRGINIA,UESVALLE - ARO TULUÁ,carlos ivan erazo,representante legal joel muñoz se toma muestra de fisico quimico en frascon ambar de 1000 cc se realiza analisis de color aparente: 1 noche anterior de la toma lluvias en la zona,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7787-VIG,VIGILANCIA RUTINARIA,20/04/2026,02346,Agua cruda,76660,FILTRO EKOFIL,ESCUELA EL ROMAN,76 - VALLE DEL CAUCA,76606 - RESTREPO,RURAL,EL ROMAN,,NACIMIENTO,EL SINAI,76 - VALLE DEL CAUCA,76606 - RESTREPO,ACUEDUCTO,JUNTA ADMINISTRADORA ACUEDUCTO ROMAN,3116127375,VEREDA ROMAN,UESVALLE - ARO TULUÁ,VICTOR HUGO TASCON,"REP LEGAL CRISTIAN CARDONA SE TOMA MUESTRA FISICO QUIMICO Y COLOR PARENTE EN FRACO AMBAR DE 1000 C, C SE REALIZA ANALISIS DE COLOR APARENTE 0 PCU SE TOMA MUESTRA DE FILTRO EKOFIL",20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7788-VIG,VIGILANCIA RUTINARIA,20/04/2026,02344,Agua tratada,76606-3,grifo instalado punto fijo,casa arturo borrero,76 - VALLE DEL CAUCA,76606 - RESTREPO,RURAL,aguacate potrerillo,,QUEBRADA,quebrada sonai,76 - VALLE DEL CAUCA,76606 - RESTREPO,ACUEDUCTO,acueducto rural aguacate poterillo aquapot,3113222596,potrerillo,UESVALLE - ARO TULUÁ,victor hugo tascon,rep legfal elena ruiz se toma muestra de fq en frasco ambar de 1000cc se realiza analisis de color aparente 0 pcv.,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7789-VIG,VIGILANCIA RUTINARIA,20/04/2026,02343,Agua tratada,76606,grifo instalado punto fijo,frente cancha de futbol,76 - VALLE DEL CAUCA,76606 - RESTREPO,RURAL,san pablo,,QUEBRADA,quebrada bella vista alta,76 - VALLE DEL CAUCA,76606 - RESTREPO,ACUEDUCTO,SISTEMA DE ABASTECIMIENTO DE AGUA DE LA VEREDASAN PABLO,3122793093,VEREDA SAN PABLO,UESVALLE - ARO TULUÁ,victor hugo tascon,"representante legal jose luis mejia, se toma muestra de fq en frasco ambar de 1000cc realiza analisis de color aparente o pcu.",20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7790-VIG,VIGILANCIA RUTINARIA,20/04/2026,02345,Agua tratada,76606,filtro ekofil,escuela 20 de julio,76 - VALLE DEL CAUCA,76606 - RESTREPO,RURAL,riogrande,,NACIMIENTO,dos piedras,76 - VALLE DEL CAUCA,76606 - RESTREPO,ACUEDUCTO,ASOCIACION DE BENEFICIARIOS ACUEDUCTO MANANTIAL RIO GRANDE,3113958516,RIO GRANDE,UESVALLE - ARO TULUÁ,victor hugo tascon,"rep legal: jairo orozco, se realizo toma de muestyra de f.q. en frasco ambar de 1000 c.c, se realiza analisis en color aparente 0pcu, se toma muestra de filtro ekofil",20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7791-VIG,VIGILANCIA RUTINARIA,20/04/2026,02093,Agua tratada,3773,ESTACION FERROCARRIL,ESTACION FERROCARRIL,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,URBANO,,LA ESTACION,QUEBRADA,"EL SILENCIO, CHICORAL, CENTENARIO",76 - VALLE DEL CAUCA,76377 - LA CUMBRE,ACUEDUCTO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-LA CUMBRE,2459235,LA CUMBRE Cr.1 # 4-80 Centro,UESVALLE - ARO CALI,CARLOS CAICEDO,"REPRESENTANTE LEGAL: ORGE ENRIQUE SANCHEZ CERON JCC: 6.319.264 TIEMPO SECO, NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO AMBAR DE 1.000 ML. COLOR APARENTE EN CAMPO: 0 UPC",20/04/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260420-7792-VIG,VIGILANCIA RUTINARIA,20/04/2026,02096,Agua cruda,1,GRIFO FINCA SANTA BARBARA,VEREDA EL DIAMANTE,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,RURAL,EL DIAMANTE,,NACIMIENTO,FINCA LOS PINOS,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,ACUEDUCTO,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA EL DIAMANTE,3217127745,VEREDA EL DIAMANTE,UESVALLE - ARO CALI,CARLOS CAICEDO,"REPRESENTANTE LEGAL: MILLER YAMId GAVIRIa CC: 6.343.421 TIEMPO SECO, NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO AMBAR DE 1.000 ML. COLOR APARENTE EN CAMPO: 22 UPC",20/04/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260420-7793-VIG,VIGILANCIA RUTINARIA,20/04/2026,02097,Agua tratada,0091,INTRADOMICILIARIO LAVAMANOS ULTIMA LLAVE,EL RETIRO BITACO,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,RURAL,EL RETIRO,,QUEBRADA,LOS ALPES,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,ACUEDUCTO,INSTITUCION EDUCATIVA LA LIBERTAD ACUEDUCTO EL RETIRO,3138543568,"EL RETIRO, BITACO",UESVALLE - ARO CALI,CARLOS CAICEDO,"REPRESENTANTE LEGAL: JAMES IGNACIO MONTERO NARVAES CC: 16.766.062 TIEMPO SECO, NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO AMBAR DE 1.000 ML. COLOR APARENTE EN CAMPO: 0 UPC",20/04/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260420-7796-VIG,VIGILANCIA RUTINARIA,20/04/2026,02421,Agua tratada,1,grifo instalado punto fijo,punto hermes montaño,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,puente tierrea la ofelia,,QUEBRADA,la ofelia,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ASOCIACION COMUNITARIA AGUAS DE PUENTE TIERRA - LA OFELIA,3128608144,CORREGIMIENTO PUENTE TIERRA,UESVALLE - ARO TULUÁ,carlos ivan erazo,"rep legal juliana ramirez, se toma muestra de fisico quimico en frasco de vidrio ambar de 1000cc - se realiza analisis de color aparente - lluvias prolongadas la noche anterior",20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7797-VIG,VIGILANCIA RUTINARIA,20/04/2026,02423,Agua tratada,3,GRIFO EN VIVIENDA,TIENDA EL PROGRESO,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,MUÑECOS,,QUEBRADA,DIVISO,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ACUEDUCTO RURAL AGUA DE MUÑECOS,3146364705,MUÑECOS,UESVALLE - ARO TULUÁ,CARLOS IVAN ERAZO,representante legal se toma muestra de fisico quimico en frascon ambar de 1000 cc se realiza analisis de color aparente: 1 noche anterior y madrugada lluvias en el sector SE ELIGE ESTE PUNTO PORQUE EN YOTOCO NO SE PUDO REALIZAR LA TOMA PORQUE ESTAN SIN AGUA DEDE EL DIA DE AYER 19-04-2026 LLUVIAS EN LA ZONA LA NOCHE ANTERIOR,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7805-VIG,VIGILANCIA RUTINARIA,20/04/2026,02098,Agua tratada,003,intradomiciliario,vivienda señora laura correa,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,RURAL,el retiro parte baja,,QUEBRADA,el retiro,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,ACUEDUCTO,ACUEDUCTO COMUNITARIO EL RETIRO PARTE BAJA - ASORETIRO,3184277086,VEREDA EL RETIRO PARTE BAJA,UESVALLE - ARO CALI,carlos caicedo,"REPRESENTANTE LEGAL: marcos hoyos CC: 1.114.480.138 TIEMPO SECO, NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO AMBAR DE 1.000 ML. COLOR APARENTE EN CAMPO: 0 UPC",20/04/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260420-7808-VIG,VIGILANCIA RUTINARIA,20/04/2026,02347,Agua tratada,76606,GRIFO INSTALADO PUNTO FIJO,CALLE 9 CRA 14 IE JORGE ELIECER GAITAN,76 - VALLE DEL CAUCA,76606 - RESTREPO,URBANO,,LUIS CARLOS GAITAN,QUEBRADA,LA ITALIA - LA MANCHA,76 - VALLE DEL CAUCA,76606 - RESTREPO,ACUEDUCTO,ACUAVALLE S.A E.SP,3113613750,CALLE 9 # 13-15,UESVALLE - ARO TULUÁ,VICTOR HUGO TASCON,"REP LEGAL JORGE ENRIQUE SANCHEZ CERON SE TOMA MUESTRA FISICO QUIMICO Y COLOR PARENTE EN FRACO AMBAR DE 1000 C, C SE REALIZA ANALISIS DE COLOR APARENTE",20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7811-VIG,VIGILANCIA RUTINARIA,20/04/2026,02420,Agua cruda,76890-1,grifo de lavadero,vivienda de carolina hernandez,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,el dorado -sector miracampo,,NACIMIENTO,NACIMIENTO,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ACUEDUCTO AGUAS MIRACAMPO,,VEREDA MIRACAMPO,UESVALLE - ARO TULUÁ,carlos ivan erazo guerrero,"representante legal carolina hernandez, se toma muestra de fisico quimico en frasco de vidrio ambar de 1000cc se realiza analisis de color aparente",20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7813-MR,MAPAS DE RIESGOS,20/04/2026,0537,Agua cruda,FUENTE DE ABASTO,PREDIO ADMINISTRACIÓN MUNICIPAL,EL BOSQUE,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,EL BOSQUE,,QUEBRADA,LIVERPOOL LA ARGELIA,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ACUEDUCTO RURAL EL BOSQUE LIVERPOOL,3186903363,EL BOSQUE,UESVALLE - ARO TULUÁ,NATALIA RAIGOSA MEDINA,,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7814-VIG,VIGILANCIA RUTINARIA,20/04/2026,02099,Agua cruda,1,FINCA VILLA HERMOSA GRIFO INTRADOMICILIARIO,VEREDA EL RETIRO PARTE ALTA,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,RURAL,EL RETIRO PARTE ALTA,,QUEBRADA,EL RETIRO,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,ACUEDUCTO,JUNTA ADMINISTRADORA DE ACUEDUCTO EL RETIRO PARTE ALTA - ASORETIRO,3136467989,"VEREDA EL RETIRO, BITACO",UESVALLE - ARO CALI,CARLOS CAICEDO,"REPRESENTANTE LEGAL: JOSE LUIS GAVIRIA CC: 6.342.637 TIEMPO SECO, NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO AMBAR DE 1.000 ML. COLOR APARENTE EN CAMPO: 5 UPC",20/04/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260420-7817-MR,MAPAS DE RIESGOS,20/04/2026,0536,Agua cruda,FUENTE DE ABASTO,PREDIO PRIVADO,PUENTE TIERRA / BOHEMIA,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,PUENTE TIERRA - LA BOHEMIA,,QUEBRADA,LA BOHEMIA,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ASOCIACION COMUNITARIA AGUAS DE PUENTE TIERRA - LA BOHEMIA,3117173595,CGTO PUENTE TIERRA - BOHEMIA,UESVALLE - ARO TULUÁ,NATALIA RAIGOSA MEDINA,,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7818-MR,MAPAS DE RIESGOS,20/04/2026,0534,Agua cruda,FUENTE ABASTO,PREDIO PRIVADO,BUENOS AIRES,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,BUENOS AIRES,,QUEBRADA,CALABAZA,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ASOCIACION DE USUARIOS DE LA JUNTA ADMINISTRADORA DE AGUAS VEREDA BUENOS AIRES - AJABA,3105020865,VEREDA BUENOS AIRES,UESVALLE - ARO TULUÁ,NATALIA RAIGOZA MEDINA,NO TIENE,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7820-MR,MAPAS DE RIESGOS,20/04/2026,0535,Agua cruda,FUENTE DE ABASTO,PREDIO PRIVADO,BUENOS AIRES,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,BUENOS AIRES,,QUEBRADA,QUEBRADA EL SOBACO,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ACUEDUCTO RURAL EL SOBACO,3105020865,BUENOS AIRES,UESVALLE - ARO TULUÁ,NATALIA RAIGOSA MEDINA,,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7824-MR,MAPAS DE RIESGOS,20/04/2026,0538,Agua cruda,RED DE DISTRIBUCION,PREDIO ADMINISTRACIÓN MUNICIPAL,EL BOSQUE,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,EL BOSQUE,,QUEBRADA,LIVERPOOL LA ARGELIA,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ACUEDUCTO RURAL EL BOSQUE LIVERPOOL,3186903363,EL BOSQUE,UESVALLE - ARO TULUÁ,NATALIA RAIGOSA MEDINA,,20/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260420-7837-VIG,VIGILANCIA RUTINARIA,20/04/2026,02100,Agua tratada,0102,punto # 2,tienda la explaneacion,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,RURAL,chicoral alto,,NACIMIENTO,finca la tambocha,76 - VALLE DEL CAUCA,76377 - LA CUMBRE,ACUEDUCTO,ASOCIACION DE USUARIOS ACUEDUCTO CHICORAL ALTO - ASOCHICORAL,3104365431,VEREDA CHICORAL ALTO,UESVALLE - ARO CALI,carlos caicedo,"REPRESENTANTE LEGAL: fernando leon diaz forero CC: 16.585.104 TIEMPO SECO, NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO AMBAR DE 1.000 ML. COLOR APARENTE EN CAMPO: 0 UPC",20/04/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260421-7839-VIG,VIGILANCIA RUTINARIA,21/04/2026,02424,Agua tratada,3,GRIFO INSTALADO PUNTO FIJO,FINCA JESUS RAMIREZ,76 - VALLE DEL CAUCA,76100 - BOLÍVAR,RURAL,PUNTA LARGA,,QUEBRADA,LA RIVERA,76 - VALLE DEL CAUCA,76100 - BOLÍVAR,ACUEDUCTO,ASOCIACION DE SERVICIO COMUNITARIO RURAL DEL AGUA VEREDA PUNTA LARG,3177340090,PUNTA LARGA,UESVALLE - ARO TULUÁ,CARLOS IVAN ERAZO,representante legal GLORIA OCAMPO CIFUENTES se toma muestra de fisico quimico en frascon ambar de 1000 cc se realiza analisis de color aparente: 0 LUVIIAS LOS DOS DIAS ANTERIORES A LA MUESTRA,21/04/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260421-7840-VIG,VIGILANCIA RUTINARIA,21/04/2026,02209,Agua tratada,0012,punto 2 finca villa nana,via Al queremal,76 - VALLE DEL CAUCA,76233 - DAGUA,RURAL,jiguales,,RÍO,jordan y quebrada la soleda,76 - VALLE DEL CAUCA,76233 - DAGUA,ACUEDUCTO,"ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DE ACUEDUCTO DE JIGUALES, ACUAJI",3166395374,CRGT JIGUALES,UESVALLE - ARO CALI,gustavo enrique hinestroza,"REPRESENTANTE LEGAL: luz emerita ocampo CC: 29398192, TIEMPO: SECO NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO DE vidrio AMBAR DE 1.000 ML, MEDICION DE COLOR APARENTE EN CAMPO: 254 PCU",21/04/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
